desc_party,district_kr,date,count
Libertarian,79,2015-11-19,104
Republican,79,2015-11-19,6200
Democratic,79,2015-11-19,2889
Unaffiliated,79,2015-11-19,4055
Libertarian,79,2016-02-03,100
Democratic,79,2016-02-03,2894
Unaffiliated,79,2016-02-03,4062
Republican,79,2016-02-03,6194
Democratic,79,2016-04-21,2993
Libertarian,79,2016-04-21,90
Republican,79,2016-04-21,6211
Unaffiliated,79,2016-04-21,4026
Unaffiliated,79,2016-06-02,4032
Democratic,79,2016-06-02,2990
Republican,79,2016-06-02,6230
Libertarian,79,2016-06-02,89
Democratic,79,2016-08-02,3002
Republican,79,2016-08-02,6298
Unaffiliated,79,2016-08-02,4087
Libertarian,79,2016-08-02,92
Democratic,79,2016-10-06,3029
Unaffiliated,79,2016-10-06,3964
Libertarian,79,2016-10-06,94
Republican,79,2016-10-06,6504
Republican,79,2017-01-12,6476
Democratic,79,2017-01-12,2907
Unaffiliated,79,2017-01-12,3817
Libertarian,79,2017-01-12,102
Libertarian,79,2017-02-17,104
Democratic,79,2017-02-17,2909
Republican,79,2017-02-17,6483
Unaffiliated,79,2017-02-17,3842
Unaffiliated,79,2017-03-07,3860
Libertarian,79,2017-03-07,103
Democratic,79,2017-03-07,2891
Republican,79,2017-03-07,6488
Unaffiliated,79,2017-04-03,3859
Republican,79,2017-04-03,6467
Democratic,79,2017-04-03,2894
Libertarian,79,2017-04-03,103
Republican,79,2017-05-11,6448
Libertarian,79,2017-05-11,104
Democratic,79,2017-05-11,2882
Unaffiliated,79,2017-05-11,3862
Republican,79,2017-06-06,6457
Democratic,79,2017-06-06,2880
Libertarian,79,2017-06-06,104
Unaffiliated,79,2017-06-06,3877
Democratic,79,2017-06-23,2883
Republican,79,2017-06-23,6452
Unaffiliated,79,2017-06-23,3878
Libertarian,79,2017-06-23,104
Libertarian,79,2017-08-02,104
Unaffiliated,79,2017-08-02,3883
Republican,79,2017-08-02,6443
Democratic,79,2017-08-02,2869
Libertarian,79,2017-09-01,104
Republican,79,2017-09-01,6448
Democratic,79,2017-09-01,2865
Unaffiliated,79,2017-09-01,3902
Democratic,79,2017-10-05,2859
Republican,79,2017-10-05,6451
Unaffiliated,79,2017-10-05,3909
Libertarian,79,2017-10-05,104
Democratic,79,2017-11-02,2855
Libertarian,79,2017-11-02,103
Republican,79,2017-11-02,6445
Unaffiliated,79,2017-11-02,3913
Republican,79,2017-12-14,6452
Democratic,79,2017-12-14,2847
Unaffiliated,79,2017-12-14,3939
Libertarian,79,2017-12-14,102
Democratic,80,2014-12-22,3467
Republican,80,2014-12-22,5622
Libertarian,80,2014-12-22,95
Unaffiliated,80,2014-12-22,3975
Unaffiliated,80,2015-06-11,3767
Libertarian,80,2015-06-11,89
Republican,80,2015-06-11,5464
Democratic,80,2015-06-11,3261
Libertarian,80,2015-09-04,91
Democratic,80,2015-09-04,3233
Unaffiliated,80,2015-09-04,3793
Republican,80,2015-09-04,5461
Unaffiliated,80,2015-11-05,3802
Democratic,80,2015-11-05,3218
Libertarian,80,2015-11-05,93
Republican,80,2015-11-05,5473
Republican,80,2015-11-19,5471
Democratic,80,2015-11-19,3204
Unaffiliated,80,2015-11-19,3772
Libertarian,80,2015-11-19,92
Unaffiliated,80,2016-02-03,3767
Republican,80,2016-02-03,5494
Libertarian,80,2016-02-03,93
Democratic,80,2016-02-03,3204
Democratic,80,2016-04-21,3271
Libertarian,80,2016-04-21,94
Unaffiliated,80,2016-04-21,3744
Republican,80,2016-04-21,5517
Democratic,80,2016-06-02,3261
Libertarian,80,2016-06-02,95
Republican,80,2016-06-02,5543
Unaffiliated,80,2016-06-02,3736
Republican,80,2016-08-02,5592
Libertarian,80,2016-08-02,99
Democratic,80,2016-08-02,3278
Unaffiliated,80,2016-08-02,3769
Libertarian,80,2016-10-06,106
Unaffiliated,80,2016-10-06,3584
Republican,80,2016-10-06,5823
Democratic,80,2016-10-06,3295
Democratic,80,2017-01-12,3195
Libertarian,80,2017-01-12,112
Republican,80,2017-01-12,5741
Unaffiliated,80,2017-01-12,3473
Republican,80,2017-02-17,5743
Unaffiliated,80,2017-02-17,3485
Libertarian,80,2017-02-17,111
Democratic,80,2017-02-17,3190
Libertarian,80,2017-03-07,112
Unaffiliated,80,2017-03-07,3495
Democratic,80,2017-03-07,3187
Republican,80,2017-03-07,5750
Democratic,80,2017-04-03,3175
Libertarian,80,2017-04-03,113
Republican,80,2017-04-03,5749
Unaffiliated,80,2017-04-03,3506
Libertarian,80,2017-05-11,112
Unaffiliated,80,2017-05-11,3524
Republican,80,2017-05-11,5744
Democratic,80,2017-05-11,3167
Unaffiliated,80,2017-06-06,3542
Republican,80,2017-06-06,5748
Libertarian,80,2017-06-06,113
Democratic,80,2017-06-06,3167
Republican,80,2017-06-23,5742
Libertarian,80,2017-06-23,112
Unaffiliated,80,2017-06-23,3554
Democratic,80,2017-06-23,3157
Republican,80,2017-08-02,5731
Libertarian,80,2017-08-02,112
Democratic,80,2017-08-02,3146
Unaffiliated,80,2017-08-02,3558
Democratic,80,2017-09-01,3152
Libertarian,80,2017-09-01,111
Republican,80,2017-09-01,5736
Unaffiliated,80,2017-09-01,3560
Unaffiliated,80,2017-10-05,3568
Republican,80,2017-10-05,5742
Democratic,80,2017-10-05,3143
Libertarian,80,2017-10-05,110
Libertarian,80,2017-11-02,109
Democratic,80,2017-11-02,3142
Unaffiliated,80,2017-11-02,3575
Republican,80,2017-11-02,5747
Democratic,80,2017-12-14,3137
Republican,80,2017-12-14,5738
Unaffiliated,80,2017-12-14,3604
Libertarian,80,2017-12-14,112
Republican,81,2014-12-22,4477
Libertarian,81,2014-12-22,86
Democratic,81,2014-12-22,2119
Unaffiliated,81,2014-12-22,4302
Republican,81,2015-06-11,4412
Democratic,81,2015-06-11,2055
Libertarian,81,2015-06-11,90
Unaffiliated,81,2015-06-11,4323
Unaffiliated,81,2015-09-04,4383
Libertarian,81,2015-09-04,88
Republican,81,2015-09-04,4414
Democratic,81,2015-09-04,2049
Republican,81,2015-11-05,4398
Unaffiliated,81,2015-11-05,4328
Libertarian,81,2015-11-05,85
Democratic,81,2015-11-05,2049
Democratic,81,2015-11-19,2045
Unaffiliated,81,2015-11-19,4269
Republican,81,2015-11-19,4388
Libertarian,81,2015-11-19,82
Libertarian,81,2016-02-03,84
Democratic,81,2016-02-03,2062
Unaffiliated,81,2016-02-03,4321
Republican,81,2016-02-03,4399
Democratic,81,2016-04-21,2198
Unaffiliated,81,2016-04-21,4308
Libertarian,81,2016-04-21,80
Republican,81,2016-04-21,4430
Democratic,81,2016-06-02,2217
Libertarian,81,2016-06-02,83
Unaffiliated,81,2016-06-02,4337
Republican,81,2016-06-02,4443
Unaffiliated,81,2016-08-02,4479
Libertarian,81,2016-08-02,81
Democratic,81,2016-08-02,2270
Republican,81,2016-08-02,4498
Democratic,81,2016-10-06,2318
Libertarian,81,2016-10-06,89
Republican,81,2016-10-06,4567
Unaffiliated,81,2016-10-06,4523
Democratic,81,2017-01-12,2324
Libertarian,81,2017-01-12,99
Unaffiliated,81,2017-01-12,4695
Republican,81,2017-01-12,4602
Libertarian,81,2017-02-17,100
Republican,81,2017-02-17,4598
Unaffiliated,81,2017-02-17,4705
Democratic,81,2017-02-17,2331
Libertarian,81,2017-03-07,100
Unaffiliated,81,2017-03-07,4717
Democratic,81,2017-03-07,2334
Republican,81,2017-03-07,4601
Republican,81,2017-04-03,4601
Libertarian,81,2017-04-03,100
Unaffiliated,81,2017-04-03,4724
Democratic,81,2017-04-03,2343
Democratic,81,2017-05-11,2345
Republican,81,2017-05-11,4607
Unaffiliated,81,2017-05-11,4755
Libertarian,81,2017-05-11,100
Libertarian,81,2017-06-06,101
Republican,81,2017-06-06,4606
Unaffiliated,81,2017-06-06,4786
Democratic,81,2017-06-06,2339
Unaffiliated,81,2017-06-23,4789
Republican,81,2017-06-23,4598
Libertarian,81,2017-06-23,102
Democratic,81,2017-06-23,2335
Libertarian,81,2017-08-02,101
Unaffiliated,81,2017-08-02,4832
Democratic,81,2017-08-02,2316
Republican,81,2017-08-02,4577
Unaffiliated,81,2017-09-01,4640
Republican,81,2017-09-01,4447
Libertarian,81,2017-09-01,100
Democratic,81,2017-09-01,2238
Unaffiliated,81,2017-10-05,4679
Libertarian,81,2017-10-05,101
Democratic,81,2017-10-05,2237
Republican,81,2017-10-05,4464
Republican,81,2017-11-02,4482
Libertarian,81,2017-11-02,103
Unaffiliated,81,2017-11-02,4688
Democratic,81,2017-11-02,2240
Democratic,81,2017-12-14,2238
Republican,81,2017-12-14,4492
Unaffiliated,81,2017-12-14,4716
Libertarian,81,2017-12-14,103
Democratic,82,2014-12-22,2521
Libertarian,82,2014-12-22,102
Unaffiliated,82,2014-12-22,5036
Republican,82,2014-12-22,6862
Republican,82,2015-06-11,6718
Democratic,82,2015-06-11,2453
Libertarian,82,2015-06-11,103
Unaffiliated,82,2015-06-11,5007
Unaffiliated,82,2015-09-04,5070
Democratic,82,2015-09-04,2435
Libertarian,82,2015-09-04,106
Republican,82,2015-09-04,6720
Republican,82,2015-11-05,6707
Libertarian,82,2015-11-05,106
Unaffiliated,82,2015-11-05,5063
Democratic,82,2015-11-05,2415
Unaffiliated,82,2015-11-19,5038
Republican,82,2015-11-19,6698
Democratic,82,2015-11-19,2403
Libertarian,82,2015-11-19,106
Republican,82,2016-02-03,6711
Libertarian,82,2016-02-03,104
Unaffiliated,82,2016-02-03,5075
Democratic,82,2016-02-03,2404
Republican,82,2016-04-21,6749
Libertarian,82,2016-04-21,94
Democratic,82,2016-04-21,2527
Unaffiliated,82,2016-04-21,5088
Republican,82,2016-06-02,6770
Democratic,82,2016-06-02,2530
Unaffiliated,82,2016-06-02,5127
Libertarian,82,2016-06-02,93
Unaffiliated,82,2016-08-02,5201
Libertarian,82,2016-08-02,101
Republican,82,2016-08-02,6840
Democratic,82,2016-08-02,2564
Unaffiliated,82,2016-10-06,5153
Republican,82,2016-10-06,7004
Democratic,82,2016-10-06,2627
Libertarian,82,2016-10-06,107
Libertarian,82,2017-01-12,124
Unaffiliated,82,2017-01-12,5296
Republican,82,2017-01-12,7070
Democratic,82,2017-01-12,2609
Unaffiliated,82,2017-02-17,5311
Republican,82,2017-02-17,7056
Libertarian,82,2017-02-17,125
Democratic,82,2017-02-17,2596
Libertarian,82,2017-03-07,122
Democratic,82,2017-03-07,2598
Unaffiliated,82,2017-03-07,5325
Republican,82,2017-03-07,7062
Unaffiliated,82,2017-04-03,5332
Democratic,82,2017-04-03,2600
Republican,82,2017-04-03,7058
Libertarian,82,2017-04-03,125
Democratic,82,2017-05-11,2590
Libertarian,82,2017-05-11,125
Republican,82,2017-05-11,7058
Unaffiliated,82,2017-05-11,5363
Democratic,82,2017-06-06,2589
Libertarian,82,2017-06-06,127
Unaffiliated,82,2017-06-06,5386
Republican,82,2017-06-06,7046
Unaffiliated,82,2017-06-23,5409
Republican,82,2017-06-23,7051
Libertarian,82,2017-06-23,127
Democratic,82,2017-06-23,2592
Unaffiliated,82,2017-08-02,5426
Libertarian,82,2017-08-02,126
Republican,82,2017-08-02,7053
Democratic,82,2017-08-02,2591
Libertarian,82,2017-09-01,120
Republican,82,2017-09-01,6903
Democratic,82,2017-09-01,2556
Unaffiliated,82,2017-09-01,5294
Libertarian,82,2017-10-05,123
Unaffiliated,82,2017-10-05,5328
Republican,82,2017-10-05,6914
Democratic,82,2017-10-05,2562
Democratic,82,2017-11-02,2561
Republican,82,2017-11-02,6910
Libertarian,82,2017-11-02,125
Unaffiliated,82,2017-11-02,5352
Unaffiliated,82,2017-12-14,5390
Democratic,82,2017-12-14,2568
Libertarian,82,2017-12-14,126
Republican,82,2017-12-14,6905
Libertarian,83,2014-12-22,119
Republican,83,2014-12-22,3590
Unaffiliated,83,2014-12-22,4212
Democratic,83,2014-12-22,3727
Democratic,83,2015-06-11,3614
Republican,83,2015-06-11,3466
Unaffiliated,83,2015-06-11,4130
Libertarian,83,2015-06-11,122
Libertarian,83,2015-09-04,117
Democratic,83,2015-09-04,3607
Unaffiliated,83,2015-09-04,4213
Republican,83,2015-09-04,3412
Libertarian,83,2015-11-05,116
Unaffiliated,83,2015-11-05,4176
Democratic,83,2015-11-05,3559
Republican,83,2015-11-05,3395
Democratic,83,2015-11-19,3550
Unaffiliated,83,2015-11-19,4129
Republican,83,2015-11-19,3384
Libertarian,83,2015-11-19,116
Democratic,83,2016-02-03,3564
Republican,83,2016-02-03,3397
Unaffiliated,83,2016-02-03,4162
Libertarian,83,2016-02-03,113
Libertarian,83,2016-04-21,105
Democratic,83,2016-04-21,3803
Republican,83,2016-04-21,3403
Unaffiliated,83,2016-04-21,4135
Unaffiliated,83,2016-06-02,4146
Libertarian,83,2016-06-02,104
Democratic,83,2016-06-02,3800
Republican,83,2016-06-02,3407
Unaffiliated,83,2016-08-02,4229
Libertarian,83,2016-08-02,115
Democratic,83,2016-08-02,3851
Republican,83,2016-08-02,3476
Libertarian,83,2016-10-06,122
Democratic,83,2016-10-06,3895
Unaffiliated,83,2016-10-06,4171
Republican,83,2016-10-06,3534
Libertarian,83,2017-01-12,125
Unaffiliated,83,2017-01-12,4337
Democratic,83,2017-01-12,3933
Republican,83,2017-01-12,3549
Republican,83,2017-02-17,3534
Democratic,83,2017-02-17,3924
Unaffiliated,83,2017-02-17,4319
Libertarian,83,2017-02-17,128
Libertarian,83,2017-03-07,128
Democratic,83,2017-03-07,3934
Unaffiliated,83,2017-03-07,4343
Republican,83,2017-03-07,3531
Libertarian,83,2017-04-03,129
Republican,83,2017-04-03,3522
Unaffiliated,83,2017-04-03,4331
Democratic,83,2017-04-03,3930
Democratic,83,2017-05-11,3926
Republican,83,2017-05-11,3516
Unaffiliated,83,2017-05-11,4365
Libertarian,83,2017-05-11,126
Libertarian,83,2017-06-06,127
Democratic,83,2017-06-06,3920
Republican,83,2017-06-06,3511
Unaffiliated,83,2017-06-06,4381
Democratic,83,2017-06-23,3921
Republican,83,2017-06-23,3503
Unaffiliated,83,2017-06-23,4391
Libertarian,83,2017-06-23,127
Libertarian,83,2017-08-02,130
Unaffiliated,83,2017-08-02,4389
Democratic,83,2017-08-02,3923
Republican,83,2017-08-02,3479
Democratic,83,2017-09-01,3799
Republican,83,2017-09-01,3396
Unaffiliated,83,2017-09-01,4198
Libertarian,83,2017-09-01,127
Democratic,83,2017-10-05,3786
Republican,83,2017-10-05,3382
Libertarian,83,2017-10-05,127
Unaffiliated,83,2017-10-05,4193
Unaffiliated,83,2017-11-02,4226
Democratic,83,2017-11-02,3777
Libertarian,83,2017-11-02,127
Republican,83,2017-11-02,3386
Libertarian,83,2017-12-14,128
Democratic,83,2017-12-14,3781
Republican,83,2017-12-14,3379
Unaffiliated,83,2017-12-14,4243
Unaffiliated,84,2014-12-22,4110
Democratic,84,2014-12-22,5689
Republican,84,2014-12-22,2496
Libertarian,84,2014-12-22,96
Libertarian,84,2015-06-11,93
Republican,84,2015-06-11,2443
Democratic,84,2015-06-11,5470
Unaffiliated,84,2015-06-11,4132
Republican,84,2015-09-04,2438
Unaffiliated,84,2015-09-04,4151
Democratic,84,2015-09-04,5457
Libertarian,84,2015-09-04,95
Libertarian,84,2015-11-05,93
Unaffiliated,84,2015-11-05,4134
Republican,84,2015-11-05,2405
Democratic,84,2015-11-05,5425
Libertarian,84,2015-11-19,93
Unaffiliated,84,2015-11-19,4057
Democratic,84,2015-11-19,5389
Republican,84,2015-11-19,2401
Democratic,84,2016-02-03,5377
Libertarian,84,2016-02-03,94
Republican,84,2016-02-03,2393
Unaffiliated,84,2016-02-03,4075
Libertarian,84,2016-04-21,91
Democratic,84,2016-04-21,5652
Republican,84,2016-04-21,2378
Unaffiliated,84,2016-04-21,3972
Unaffiliated,84,2016-06-02,3981
Republican,84,2016-06-02,2381
Democratic,84,2016-06-02,5648
Libertarian,84,2016-06-02,93
Libertarian,84,2016-08-02,89
Republican,84,2016-08-02,2409
Democratic,84,2016-08-02,5703
Unaffiliated,84,2016-08-02,4063
Libertarian,84,2016-10-06,84
Unaffiliated,84,2016-10-06,4087
Democratic,84,2016-10-06,5805
Republican,84,2016-10-06,2422
Republican,84,2017-01-12,2420
Unaffiliated,84,2017-01-12,4231
Democratic,84,2017-01-12,5758
Libertarian,84,2017-01-12,90
Libertarian,84,2017-02-17,91
Republican,84,2017-02-17,2419
Democratic,84,2017-02-17,5739
Unaffiliated,84,2017-02-17,4260
Republican,84,2017-03-07,2417
Unaffiliated,84,2017-03-07,4275
Libertarian,84,2017-03-07,92
Democratic,84,2017-03-07,5730
Democratic,84,2017-04-03,5726
Unaffiliated,84,2017-04-03,4289
Libertarian,84,2017-04-03,92
Republican,84,2017-04-03,2420
Libertarian,84,2017-05-11,90
Republican,84,2017-05-11,2415
Unaffiliated,84,2017-05-11,4323
Democratic,84,2017-05-11,5701
Republican,84,2017-06-06,2409
Democratic,84,2017-06-06,5693
Libertarian,84,2017-06-06,90
Unaffiliated,84,2017-06-06,4338
Unaffiliated,84,2017-06-23,4329
Democratic,84,2017-06-23,5696
Libertarian,84,2017-06-23,89
Republican,84,2017-06-23,2393
Libertarian,84,2017-08-02,92
Democratic,84,2017-08-02,5674
Unaffiliated,84,2017-08-02,4345
Republican,84,2017-08-02,2380
Unaffiliated,84,2017-09-01,4197
Republican,84,2017-09-01,2318
Democratic,84,2017-09-01,5514
Libertarian,84,2017-09-01,87
Democratic,84,2017-10-05,5516
Unaffiliated,84,2017-10-05,4233
Republican,84,2017-10-05,2324
Libertarian,84,2017-10-05,86
Libertarian,84,2017-11-02,87
Unaffiliated,84,2017-11-02,4251
Democratic,84,2017-11-02,5515
Republican,84,2017-11-02,2332
Democratic,84,2017-12-14,5521
Unaffiliated,84,2017-12-14,4279
Republican,84,2017-12-14,2323
Libertarian,84,2017-12-14,90
Unaffiliated,85,2014-12-22,4829
Libertarian,85,2014-12-22,116
Democratic,85,2014-12-22,3081
Republican,85,2014-12-22,7920
Libertarian,85,2015-06-11,113
Democratic,85,2015-06-11,2998
Republican,85,2015-06-11,7822
Unaffiliated,85,2015-06-11,4791
Republican,85,2015-09-04,7826
Democratic,85,2015-09-04,3026
Unaffiliated,85,2015-09-04,4905
Libertarian,85,2015-09-04,116
Libertarian,85,2015-11-05,117
Unaffiliated,85,2015-11-05,4891
Republican,85,2015-11-05,7847
Democratic,85,2015-11-05,3059
Unaffiliated,85,2015-11-19,4874
Republican,85,2015-11-19,7835
Libertarian,85,2015-11-19,116
Democratic,85,2015-11-19,3050
Unaffiliated,85,2016-02-03,4930
Democratic,85,2016-02-03,3063
Republican,85,2016-02-03,7879
Libertarian,85,2016-02-03,116
Democratic,85,2016-04-21,3260
Republican,85,2016-04-21,7944
Unaffiliated,85,2016-04-21,4951
Libertarian,85,2016-04-21,125
Democratic,85,2016-06-02,3255
Republican,85,2016-06-02,7971
Libertarian,85,2016-06-02,128
Unaffiliated,85,2016-06-02,4982
Republican,85,2016-08-02,8123
Unaffiliated,85,2016-08-02,5082
Democratic,85,2016-08-02,3306
Libertarian,85,2016-08-02,121
Libertarian,85,2016-10-06,129
Republican,85,2016-10-06,8334
Unaffiliated,85,2016-10-06,5053
Democratic,85,2016-10-06,3412
Republican,85,2017-01-12,8399
Democratic,85,2017-01-12,3454
Libertarian,85,2017-01-12,147
Unaffiliated,85,2017-01-12,5281
Democratic,85,2017-02-17,3452
Libertarian,85,2017-02-17,148
Unaffiliated,85,2017-02-17,5316
Republican,85,2017-02-17,8383
Libertarian,85,2017-03-07,148
Republican,85,2017-03-07,8385
Unaffiliated,85,2017-03-07,5331
Democratic,85,2017-03-07,3438
Unaffiliated,85,2017-04-03,5347
Democratic,85,2017-04-03,3446
Libertarian,85,2017-04-03,148
Republican,85,2017-04-03,8382
Libertarian,85,2017-05-11,147
Republican,85,2017-05-11,8370
Democratic,85,2017-05-11,3447
Unaffiliated,85,2017-05-11,5401
Democratic,85,2017-06-06,3450
Republican,85,2017-06-06,8349
Unaffiliated,85,2017-06-06,5418
Libertarian,85,2017-06-06,144
Libertarian,85,2017-06-23,145
Democratic,85,2017-06-23,3451
Unaffiliated,85,2017-06-23,5455
Republican,85,2017-06-23,8349
Democratic,85,2017-08-02,3476
Republican,85,2017-08-02,8374
Unaffiliated,85,2017-08-02,5473
Libertarian,85,2017-08-02,144
Unaffiliated,85,2017-09-01,5285
Democratic,85,2017-09-01,3367
Libertarian,85,2017-09-01,145
Republican,85,2017-09-01,8196
Republican,85,2017-10-05,8193
Unaffiliated,85,2017-10-05,5328
Democratic,85,2017-10-05,3381
Libertarian,85,2017-10-05,147
Democratic,85,2017-11-02,3388
Unaffiliated,85,2017-11-02,5369
Libertarian,85,2017-11-02,148
Republican,85,2017-11-02,8202
Unaffiliated,85,2017-12-14,5443
Libertarian,85,2017-12-14,153
Republican,85,2017-12-14,8226
Democratic,85,2017-12-14,3393
Unaffiliated,86,2014-12-22,4615
Republican,86,2014-12-22,2818
Democratic,86,2014-12-22,3229
Libertarian,86,2014-12-22,115
Democratic,86,2015-06-11,3109
Libertarian,86,2015-06-11,117
Unaffiliated,86,2015-06-11,4642
Republican,86,2015-06-11,2730
Libertarian,86,2015-09-04,116
Republican,86,2015-09-04,2750
Democratic,86,2015-09-04,3122
Unaffiliated,86,2015-09-04,4706
Unaffiliated,86,2015-11-05,4654
Democratic,86,2015-11-05,3112
Libertarian,86,2015-11-05,111
Republican,86,2015-11-05,2726
Unaffiliated,86,2015-11-19,4585
Democratic,86,2015-11-19,3099
Republican,86,2015-11-19,2714
Libertarian,86,2015-11-19,106
Unaffiliated,86,2016-02-03,4593
Libertarian,86,2016-02-03,103
Republican,86,2016-02-03,2703
Democratic,86,2016-02-03,3094
Republican,86,2016-04-21,2713
Democratic,86,2016-04-21,3301
Libertarian,86,2016-04-21,98
Unaffiliated,86,2016-04-21,4532
Unaffiliated,86,2016-06-02,4554
Libertarian,86,2016-06-02,99
Democratic,86,2016-06-02,3301
Republican,86,2016-06-02,2707
Libertarian,86,2016-08-02,110
Democratic,86,2016-08-02,3393
Republican,86,2016-08-02,2744
Unaffiliated,86,2016-08-02,4655
Democratic,86,2016-10-06,3439
Unaffiliated,86,2016-10-06,4593
Libertarian,86,2016-10-06,121
Republican,86,2016-10-06,2801
Republican,86,2017-01-12,2787
Democratic,86,2017-01-12,3430
Libertarian,86,2017-01-12,120
Unaffiliated,86,2017-01-12,4749
Unaffiliated,86,2017-02-17,4739
Libertarian,86,2017-02-17,117
Republican,86,2017-02-17,2783
Democratic,86,2017-02-17,3408
Unaffiliated,86,2017-03-07,4746
Libertarian,86,2017-03-07,117
Democratic,86,2017-03-07,3400
Republican,86,2017-03-07,2783
Unaffiliated,86,2017-04-03,4763
Democratic,86,2017-04-03,3401
Republican,86,2017-04-03,2783
Libertarian,86,2017-04-03,117
Unaffiliated,86,2017-05-11,4778
Democratic,86,2017-05-11,3405
Republican,86,2017-05-11,2789
Libertarian,86,2017-05-11,116
Unaffiliated,86,2017-06-06,4788
Republican,86,2017-06-06,2776
Libertarian,86,2017-06-06,116
Democratic,86,2017-06-06,3401
Libertarian,86,2017-06-23,117
Unaffiliated,86,2017-06-23,4806
Republican,86,2017-06-23,2773
Democratic,86,2017-06-23,3395
Republican,86,2017-08-02,2744
Unaffiliated,86,2017-08-02,4787
Democratic,86,2017-08-02,3391
Libertarian,86,2017-08-02,116
Unaffiliated,86,2017-09-01,4642
Republican,86,2017-09-01,2676
Democratic,86,2017-09-01,3301
Libertarian,86,2017-09-01,112
Republican,86,2017-10-05,2676
Democratic,86,2017-10-05,3303
Unaffiliated,86,2017-10-05,4669
Libertarian,86,2017-10-05,109
