desc_party,county,date,count
Unaffiliated,Decatur,2017-05-11,372
Democratic,Dickinson,2017-05-11,1840
Libertarian,Dickinson,2017-05-11,117
Republican,Dickinson,2017-05-11,7354
Unaffiliated,Dickinson,2017-05-11,3323
Democratic,Doniphan,2017-05-11,735
Libertarian,Doniphan,2017-05-11,25
Republican,Doniphan,2017-05-11,2919
Unaffiliated,Doniphan,2017-05-11,1293
Democratic,Douglas,2017-05-11,27489
Libertarian,Douglas,2017-05-11,839
Republican,Douglas,2017-05-11,20401
Unaffiliated,Douglas,2017-05-11,25048
Democratic,Edwards,2017-05-11,296
Libertarian,Edwards,2017-05-11,11
Republican,Edwards,2017-05-11,1217
Unaffiliated,Edwards,2017-05-11,379
Democratic,Elk,2017-05-11,341
Libertarian,Elk,2017-05-11,6
Republican,Elk,2017-05-11,1161
Unaffiliated,Elk,2017-05-11,309
Democratic,Ellis,2017-05-11,4108
Libertarian,Ellis,2017-05-11,176
Republican,Ellis,2017-05-11,8438
Unaffiliated,Ellis,2017-05-11,4607
Democratic,Ellsworth,2017-05-11,822
Libertarian,Ellsworth,2017-05-11,21
Republican,Ellsworth,2017-05-11,2373
Unaffiliated,Ellsworth,2017-05-11,925
Democratic,Finney,2017-05-11,4108
Libertarian,Finney,2017-05-11,156
Republican,Finney,2017-05-11,8464
Unaffiliated,Finney,2017-05-11,6811
Democratic,Ford,2017-05-11,3457
Libertarian,Ford,2017-05-11,143
Republican,Ford,2017-05-11,6350
Unaffiliated,Ford,2017-05-11,4999
Democratic,Franklin,2017-05-11,3689
Libertarian,Franklin,2017-05-11,183
Republican,Franklin,2017-05-11,8937
Unaffiliated,Franklin,2017-05-11,5254
Democratic,Geary,2017-05-11,4450
Libertarian,Geary,2017-05-11,143
Republican,Geary,2017-05-11,5902
Unaffiliated,Geary,2017-05-11,5547
Democratic,Gove,2017-05-11,262
Libertarian,Gove,2017-05-11,3
Republican,Gove,2017-05-11,1251
Unaffiliated,Gove,2017-05-11,301
Democratic,Graham,2017-05-11,231
Libertarian,Graham,2017-05-11,13
Republican,Graham,2017-05-11,1297
Unaffiliated,Graham,2017-05-11,265
Democratic,Grant,2017-05-11,499
Libertarian,Grant,2017-05-11,28
Republican,Grant,2017-05-11,2252
Unaffiliated,Grant,2017-05-11,812
Democratic,Gray,2017-05-11,458
Libertarian,Gray,2017-05-11,28
Republican,Gray,2017-05-11,1844
Unaffiliated,Gray,2017-05-11,685
Democratic,Greeley,2017-05-11,53
Libertarian,Greeley,2017-05-11,1
Republican,Greeley,2017-05-11,722
Unaffiliated,Greeley,2017-05-11,86
Democratic,Greenwood,2017-05-11,599
Libertarian,Greenwood,2017-05-11,16
Republican,Greenwood,2017-05-11,2633
Unaffiliated,Greenwood,2017-05-11,1578
Democratic,Hamilton,2017-05-11,145
Libertarian,Hamilton,2017-05-11,9
Republican,Hamilton,2017-05-11,890
Unaffiliated,Hamilton,2017-05-11,254
Democratic,Harper,2017-05-11,660
Libertarian,Harper,2017-05-11,26
Republican,Harper,2017-05-11,2463
Unaffiliated,Harper,2017-05-11,953
Democratic,Harvey,2017-05-11,4290
Libertarian,Harvey,2017-05-11,160
Republican,Harvey,2017-05-11,10760
Unaffiliated,Harvey,2017-05-11,5766
Democratic,Haskell,2017-05-11,271
Libertarian,Haskell,2017-05-11,5
Republican,Haskell,2017-05-11,1501
Unaffiliated,Haskell,2017-05-11,560
Democratic,Hodgeman,2017-05-11,185
Libertarian,Hodgeman,2017-05-11,1
Republican,Hodgeman,2017-05-11,998
Unaffiliated,Hodgeman,2017-05-11,225
Democratic,Jackson,2017-05-11,1864
Libertarian,Jackson,2017-05-11,48
Republican,Jackson,2017-05-11,4147
Unaffiliated,Jackson,2017-05-11,2472
Democratic,Jefferson,2017-05-11,2881
Libertarian,Jefferson,2017-05-11,105
Republican,Jefferson,2017-05-11,6075
Unaffiliated,Jefferson,2017-05-11,4349
Democratic,Jewell,2017-05-11,234
Libertarian,Jewell,2017-05-11,14
Republican,Jewell,2017-05-11,1436
Unaffiliated,Jewell,2017-05-11,455
Democratic,Johnson,2017-05-11,95629
Libertarian,Johnson,2017-05-11,4007
Republican,Johnson,2017-05-11,178256
Unaffiliated,Johnson,2017-05-11,114753
Democratic,Kearny,2017-05-11,280
Libertarian,Kearny,2017-05-11,7
Republican,Kearny,2017-05-11,1356
Unaffiliated,Kearny,2017-05-11,476
Democratic,Kingman,2017-05-11,783
Libertarian,Kingman,2017-05-11,34
Republican,Kingman,2017-05-11,2796
Unaffiliated,Kingman,2017-05-11,1066
Democratic,Kiowa,2017-05-11,175
Libertarian,Kiowa,2017-05-11,8
Republican,Kiowa,2017-05-11,1132
Unaffiliated,Kiowa,2017-05-11,220
Democratic,Labette,2017-05-11,3100
Libertarian,Labette,2017-05-11,83
Republican,Labette,2017-05-11,5246
Unaffiliated,Labette,2017-05-11,4889
Democratic,Lane,2017-05-11,148
Libertarian,Lane,2017-05-11,8
Republican,Lane,2017-05-11,937
Unaffiliated,Lane,2017-05-11,215
Democratic,Leavenworth,2017-05-11,11375
Libertarian,Leavenworth,2017-05-11,402
Republican,Leavenworth,2017-05-11,17829
Unaffiliated,Leavenworth,2017-05-11,15553
Democratic,Lincoln,2017-05-11,244
Libertarian,Lincoln,2017-05-11,26
Republican,Lincoln,2017-05-11,1421
Unaffiliated,Lincoln,2017-05-11,406
Democratic,Linn,2017-05-11,1187
Libertarian,Linn,2017-05-11,60
Republican,Linn,2017-05-11,3835
Unaffiliated,Linn,2017-05-11,1789
Democratic,Logan,2017-05-11,206
Libertarian,Logan,2017-05-11,7
Republican,Logan,2017-05-11,1381
Unaffiliated,Logan,2017-05-11,288
Democratic,Lyon,2017-05-11,4744
Libertarian,Lyon,2017-05-11,174
Republican,Lyon,2017-05-11,7539
Unaffiliated,Lyon,2017-05-11,6777
Democratic,Marion,2017-05-11,1120
Libertarian,Marion,2017-05-11,40
Republican,Marion,2017-05-11,4839
Unaffiliated,Marion,2017-05-11,1903
Democratic,Marshall,2017-05-11,1461
Libertarian,Marshall,2017-05-11,31
Republican,Marshall,2017-05-11,3335
Unaffiliated,Marshall,2017-05-11,1680
Democratic,McPherson,2017-05-11,2701
Libertarian,McPherson,2017-05-11,142
Republican,McPherson,2017-05-11,10051
Unaffiliated,McPherson,2017-05-11,4022
Democratic,Meade,2017-05-11,356
Libertarian,Meade,2017-05-11,18
Republican,Meade,2017-05-11,2190
Unaffiliated,Meade,2017-05-11,642
Democratic,Miami,2017-05-11,4475
Libertarian,Miami,2017-05-11,213
Republican,Miami,2017-05-11,10718
Unaffiliated,Miami,2017-05-11,7098
Democratic,Mitchell,2017-05-11,626
Libertarian,Mitchell,2017-05-11,13
Republican,Mitchell,2017-05-11,2627
Unaffiliated,Mitchell,2017-05-11,875
Democratic,Montgomery,2017-05-11,4238
Libertarian,Montgomery,2017-05-11,169
Republican,Montgomery,2017-05-11,10066
Unaffiliated,Montgomery,2017-05-11,4528
Democratic,Morris,2017-05-11,680
Libertarian,Morris,2017-05-11,30
Republican,Morris,2017-05-11,2157
Unaffiliated,Morris,2017-05-11,918
Democratic,Morton,2017-05-11,259
Libertarian,Morton,2017-05-11,13
Republican,Morton,2017-05-11,1355
Unaffiliated,Morton,2017-05-11,335
Democratic,Nemaha,2017-05-11,1464
Libertarian,Nemaha,2017-05-11,39
Republican,Nemaha,2017-05-11,3862
Unaffiliated,Nemaha,2017-05-11,1823
Democratic,Neosho,2017-05-11,2324
Libertarian,Neosho,2017-05-11,114
Republican,Neosho,2017-05-11,5243
Unaffiliated,Neosho,2017-05-11,3788
Democratic,Ness,2017-05-11,294
Libertarian,Ness,2017-05-11,6
Republican,Ness,2017-05-11,1352
Unaffiliated,Ness,2017-05-11,312
Democratic,Norton,2017-05-11,396
Libertarian,Norton,2017-05-11,13
Republican,Norton,2017-05-11,2205
Unaffiliated,Norton,2017-05-11,709
Democratic,Osage,2017-05-11,2252
Libertarian,Osage,2017-05-11,101
Republican,Osage,2017-05-11,5390
Unaffiliated,Osage,2017-05-11,3285
Democratic,Osborne,2017-05-11,451
Libertarian,Osborne,2017-05-11,14
Republican,Osborne,2017-05-11,1639
Unaffiliated,Osborne,2017-05-11,613
Democratic,Ottawa,2017-05-11,511
Libertarian,Ottawa,2017-05-11,37
Republican,Ottawa,2017-05-11,2705
Unaffiliated,Ottawa,2017-05-11,1030
Democratic,Pawnee,2017-05-11,736
Libertarian,Pawnee,2017-05-11,21
Republican,Pawnee,2017-05-11,2341
Unaffiliated,Pawnee,2017-05-11,781
Democratic,Phillips,2017-05-11,345
Libertarian,Phillips,2017-05-11,13
Republican,Phillips,2017-05-11,2737
Unaffiliated,Phillips,2017-05-11,547
Democratic,Pottawatomie,2017-05-11,2061
Libertarian,Pottawatomie,2017-05-11,107
Republican,Pottawatomie,2017-05-11,9049
Unaffiliated,Pottawatomie,2017-05-11,3433
Democratic,Pratt,2017-05-11,818
Libertarian,Pratt,2017-05-11,44
Republican,Pratt,2017-05-11,3483
Unaffiliated,Pratt,2017-05-11,810
Democratic,Rawlins,2017-05-11,232
Libertarian,Rawlins,2017-05-11,11
Republican,Rawlins,2017-05-11,1513
Unaffiliated,Rawlins,2017-05-11,349
Democratic,Reno,2017-05-11,9133
Libertarian,Reno,2017-05-11,351
Republican,Reno,2017-05-11,19715
Unaffiliated,Reno,2017-05-11,11974
Democratic,Republic,2017-05-11,483
Libertarian,Republic,2017-05-11,13
Republican,Republic,2017-05-11,2488
Unaffiliated,Republic,2017-05-11,635
Democratic,Rice,2017-05-11,977
Libertarian,Rice,2017-05-11,52
Republican,Rice,2017-05-11,3394
Unaffiliated,Rice,2017-05-11,1512
Democratic,Riley,2017-05-11,8010
Libertarian,Riley,2017-05-11,407
Republican,Riley,2017-05-11,14122
Unaffiliated,Riley,2017-05-11,10443
Democratic,Rooks,2017-05-11,374
Libertarian,Rooks,2017-05-11,11
Republican,Rooks,2017-05-11,2437
Unaffiliated,Rooks,2017-05-11,617
Democratic,Rush,2017-05-11,332
Libertarian,Rush,2017-05-11,14
Republican,Rush,2017-05-11,1394
Unaffiliated,Rush,2017-05-11,380
Democratic,Russell,2017-05-11,682
Libertarian,Russell,2017-05-11,27
Republican,Russell,2017-05-11,2948
Unaffiliated,Russell,2017-05-11,805
Democratic,Saline,2017-05-11,6798
Libertarian,Saline,2017-05-11,363
Republican,Saline,2017-05-11,16367
Unaffiliated,Saline,2017-05-11,12067
Democratic,Scott,2017-05-11,286
Libertarian,Scott,2017-05-11,17
Republican,Scott,2017-05-11,2257
Unaffiliated,Scott,2017-05-11,678
Democratic,Sedgwick,2017-05-11,71162
Libertarian,Sedgwick,2017-05-11,2574
Republican,Sedgwick,2017-05-11,115797
Unaffiliated,Sedgwick,2017-05-11,106338
Democratic,Seward,2017-05-11,2197
Libertarian,Seward,2017-05-11,117
Republican,Seward,2017-05-11,4889
Unaffiliated,Seward,2017-05-11,3459
Democratic,Shawnee,2017-05-11,33289
Libertarian,Shawnee,2017-05-11,881
Republican,Shawnee,2017-05-11,40921
Unaffiliated,Shawnee,2017-05-11,30307
Democratic,Sheridan,2017-05-11,288
Libertarian,Sheridan,2017-05-11,4
Republican,Sheridan,2017-05-11,1222
Unaffiliated,Sheridan,2017-05-11,317
Democratic,Sherman,2017-05-11,405
Libertarian,Sherman,2017-05-11,20
Republican,Sherman,2017-05-11,2328
Unaffiliated,Sherman,2017-05-11,696
Democratic,Smith,2017-05-11,359
Libertarian,Smith,2017-05-11,7
Republican,Smith,2017-05-11,1912
Unaffiliated,Smith,2017-05-11,367
Democratic,Stafford,2017-05-11,358
Libertarian,Stafford,2017-05-11,20
Republican,Stafford,2017-05-11,1785
Unaffiliated,Stafford,2017-05-11,469
Democratic,Stanton,2017-05-11,187
Libertarian,Stanton,2017-05-11,16
Republican,Stanton,2017-05-11,760
Unaffiliated,Stanton,2017-05-11,198
Democratic,Stevens,2017-05-11,297
Libertarian,Stevens,2017-05-11,18
Republican,Stevens,2017-05-11,2233
Unaffiliated,Stevens,2017-05-11,421
Democratic,Sumner,2017-05-11,3373
Libertarian,Sumner,2017-05-11,174
Republican,Sumner,2017-05-11,7778
Unaffiliated,Sumner,2017-05-11,5257
Democratic,Thomas,2017-05-11,552
Libertarian,Thomas,2017-05-11,26
Republican,Thomas,2017-05-11,3168
Unaffiliated,Thomas,2017-05-11,1060
Democratic,Trego,2017-05-11,375
Libertarian,Trego,2017-05-11,14
Republican,Trego,2017-05-11,1259
Unaffiliated,Trego,2017-05-11,486
Democratic,Wabaunsee,2017-05-11,768
Libertarian,Wabaunsee,2017-05-11,34
Republican,Wabaunsee,2017-05-11,2955
Unaffiliated,Wabaunsee,2017-05-11,1017
Democratic,Wallace,2017-05-11,65
Libertarian,Wallace,2017-05-11,1
Republican,Wallace,2017-05-11,854
Unaffiliated,Wallace,2017-05-11,126
Democratic,Washington,2017-05-11,294
Libertarian,Washington,2017-05-11,9
Republican,Washington,2017-05-11,2748
Unaffiliated,Washington,2017-05-11,331
Democratic,Wichita,2017-05-11,155
Libertarian,Wichita,2017-05-11,8
Republican,Wichita,2017-05-11,858
Unaffiliated,Wichita,2017-05-11,328
Democratic,Wilson,2017-05-11,699
Libertarian,Wilson,2017-05-11,45
Republican,Wilson,2017-05-11,3269
Unaffiliated,Wilson,2017-05-11,1016
Democratic,Woodson,2017-05-11,334
Libertarian,Woodson,2017-05-11,16
Republican,Woodson,2017-05-11,1305
Unaffiliated,Woodson,2017-05-11,519
Democratic,Wyandotte,2017-05-11,39147
Libertarian,Wyandotte,2017-05-11,596
Republican,Wyandotte,2017-05-11,13923
Unaffiliated,Wyandotte,2017-05-11,24181
Democratic,Allen,2017-06-06,1624
Libertarian,Allen,2017-06-06,62
Republican,Allen,2017-06-06,4270
Unaffiliated,Allen,2017-06-06,2768
Democratic,Anderson,2017-06-06,1187
Libertarian,Anderson,2017-06-06,55
Republican,Anderson,2017-06-06,2235
Unaffiliated,Anderson,2017-06-06,1909
Democratic,Atchison,2017-06-06,3172
Libertarian,Atchison,2017-06-06,60
Republican,Atchison,2017-06-06,4171
Unaffiliated,Atchison,2017-06-06,3915
Democratic,Barber,2017-06-06,426
Libertarian,Barber,2017-06-06,12
Republican,Barber,2017-06-06,2112
Unaffiliated,Barber,2017-06-06,358
Democratic,Barton,2017-06-06,2955
Libertarian,Barton,2017-06-06,103
Republican,Barton,2017-06-06,9773
Unaffiliated,Barton,2017-06-06,4597
Democratic,Bourbon,2017-06-06,2831
Libertarian,Bourbon,2017-06-06,78
Republican,Bourbon,2017-06-06,4964
Unaffiliated,Bourbon,2017-06-06,3781
Democratic,Brown,2017-06-06,1071
Libertarian,Brown,2017-06-06,41
Republican,Brown,2017-06-06,3504
Unaffiliated,Brown,2017-06-06,1503
Democratic,Butler,2017-06-06,7220
Libertarian,Butler,2017-06-06,360
Republican,Butler,2017-06-06,21483
Unaffiliated,Butler,2017-06-06,12310
Democratic,Chase,2017-06-06,286
Libertarian,Chase,2017-06-06,10
Republican,Chase,2017-06-06,1199
Unaffiliated,Chase,2017-06-06,286
Democratic,Chautauqua,2017-06-06,258
Libertarian,Chautauqua,2017-06-06,13
Republican,Chautauqua,2017-06-06,1638
Unaffiliated,Chautauqua,2017-06-06,421
Democratic,Cherokee,2017-06-06,4335
Libertarian,Cherokee,2017-06-06,132
Republican,Cherokee,2017-06-06,6099
Unaffiliated,Cherokee,2017-06-06,5317
Democratic,Cheyenne,2017-06-06,226
Libertarian,Cheyenne,2017-06-06,9
Republican,Cheyenne,2017-06-06,1444
Unaffiliated,Cheyenne,2017-06-06,236
Democratic,Clark,2017-06-06,221
Libertarian,Clark,2017-06-06,8
Republican,Clark,2017-06-06,967
Unaffiliated,Clark,2017-06-06,277
Democratic,Clay,2017-06-06,572
Libertarian,Clay,2017-06-06,45
Republican,Clay,2017-06-06,3750
Unaffiliated,Clay,2017-06-06,1217
Democratic,Cloud,2017-06-06,1004
Libertarian,Cloud,2017-06-06,45
Republican,Cloud,2017-06-06,3520
Unaffiliated,Cloud,2017-06-06,1383
Democratic,Coffey,2017-06-06,907
Libertarian,Coffey,2017-06-06,41
Republican,Coffey,2017-06-06,3667
Unaffiliated,Coffey,2017-06-06,1351
Democratic,Comanche,2017-06-06,158
Libertarian,Comanche,2017-06-06,4
Republican,Comanche,2017-06-06,848
Unaffiliated,Comanche,2017-06-06,130
Democratic,Cowley,2017-06-06,4592
Libertarian,Cowley,2017-06-06,129
Republican,Cowley,2017-06-06,9418
Unaffiliated,Cowley,2017-06-06,5107
Democratic,Crawford,2017-06-06,7975
Libertarian,Crawford,2017-06-06,209
Republican,Crawford,2017-06-06,8048
Unaffiliated,Crawford,2017-06-06,8864
Democratic,Decatur,2017-06-06,278
Libertarian,Decatur,2017-06-06,8
Republican,Decatur,2017-06-06,1443
Unaffiliated,Decatur,2017-06-06,373
Democratic,Dickinson,2017-06-06,1845
Libertarian,Dickinson,2017-06-06,117
Republican,Dickinson,2017-06-06,7346
Unaffiliated,Dickinson,2017-06-06,3332
Democratic,Doniphan,2017-06-06,733
Libertarian,Doniphan,2017-06-06,26
Republican,Doniphan,2017-06-06,2907
Unaffiliated,Doniphan,2017-06-06,1294
Democratic,Douglas,2017-06-06,27548
Libertarian,Douglas,2017-06-06,851
Republican,Douglas,2017-06-06,20390
Unaffiliated,Douglas,2017-06-06,25261
Democratic,Edwards,2017-06-06,295
Libertarian,Edwards,2017-06-06,11
Republican,Edwards,2017-06-06,1217
Unaffiliated,Edwards,2017-06-06,378
Democratic,Elk,2017-06-06,339
Libertarian,Elk,2017-06-06,6
Republican,Elk,2017-06-06,1159
Unaffiliated,Elk,2017-06-06,310
Democratic,Ellis,2017-06-06,4054
Libertarian,Ellis,2017-06-06,174
Republican,Ellis,2017-06-06,8359
Unaffiliated,Ellis,2017-06-06,4549
Democratic,Ellsworth,2017-06-06,826
Libertarian,Ellsworth,2017-06-06,21
Republican,Ellsworth,2017-06-06,2370
Unaffiliated,Ellsworth,2017-06-06,926
Democratic,Finney,2017-06-06,4104
Libertarian,Finney,2017-06-06,160
Republican,Finney,2017-06-06,8451
Unaffiliated,Finney,2017-06-06,6833
Democratic,Ford,2017-06-06,3446
Libertarian,Ford,2017-06-06,144
Republican,Ford,2017-06-06,6328
Unaffiliated,Ford,2017-06-06,4995
Democratic,Franklin,2017-06-06,3696
Libertarian,Franklin,2017-06-06,182
Republican,Franklin,2017-06-06,8948
Unaffiliated,Franklin,2017-06-06,5270
Democratic,Geary,2017-06-06,4449
Libertarian,Geary,2017-06-06,146
Republican,Geary,2017-06-06,5910
Unaffiliated,Geary,2017-06-06,5558
Democratic,Gove,2017-06-06,262
Libertarian,Gove,2017-06-06,3
Republican,Gove,2017-06-06,1249
Unaffiliated,Gove,2017-06-06,301
Democratic,Graham,2017-06-06,231
Libertarian,Graham,2017-06-06,13
Republican,Graham,2017-06-06,1294
Unaffiliated,Graham,2017-06-06,264
Democratic,Grant,2017-06-06,496
Libertarian,Grant,2017-06-06,28
Republican,Grant,2017-06-06,2249
Unaffiliated,Grant,2017-06-06,819
Democratic,Gray,2017-06-06,455
Libertarian,Gray,2017-06-06,29
Republican,Gray,2017-06-06,1844
Unaffiliated,Gray,2017-06-06,685
Democratic,Greeley,2017-06-06,52
Libertarian,Greeley,2017-06-06,1
Republican,Greeley,2017-06-06,723
Unaffiliated,Greeley,2017-06-06,87
Democratic,Greenwood,2017-06-06,597
Libertarian,Greenwood,2017-06-06,16
Republican,Greenwood,2017-06-06,2629
Unaffiliated,Greenwood,2017-06-06,1577
Democratic,Hamilton,2017-06-06,145
Libertarian,Hamilton,2017-06-06,9
Republican,Hamilton,2017-06-06,888
Unaffiliated,Hamilton,2017-06-06,254
Democratic,Harper,2017-06-06,658
Libertarian,Harper,2017-06-06,26
Republican,Harper,2017-06-06,2463
Unaffiliated,Harper,2017-06-06,951
Democratic,Harvey,2017-06-06,4286
Libertarian,Harvey,2017-06-06,161
Republican,Harvey,2017-06-06,10755
Unaffiliated,Harvey,2017-06-06,5764
Democratic,Haskell,2017-06-06,271
Libertarian,Haskell,2017-06-06,5
Republican,Haskell,2017-06-06,1503
Unaffiliated,Haskell,2017-06-06,562
Democratic,Hodgeman,2017-06-06,187
Libertarian,Hodgeman,2017-06-06,1
Republican,Hodgeman,2017-06-06,996
Unaffiliated,Hodgeman,2017-06-06,226
Democratic,Jackson,2017-06-06,1813
Libertarian,Jackson,2017-06-06,45
Republican,Jackson,2017-06-06,4071
Unaffiliated,Jackson,2017-06-06,2377
Democratic,Jefferson,2017-06-06,2870
Libertarian,Jefferson,2017-06-06,105
Republican,Jefferson,2017-06-06,6074
Unaffiliated,Jefferson,2017-06-06,4359
Democratic,Jewell,2017-06-06,233
Libertarian,Jewell,2017-06-06,14
Republican,Jewell,2017-06-06,1437
Unaffiliated,Jewell,2017-06-06,455
Democratic,Johnson,2017-06-06,95782
Libertarian,Johnson,2017-06-06,4034
Republican,Johnson,2017-06-06,178283
Unaffiliated,Johnson,2017-06-06,115102
Democratic,Kearny,2017-06-06,277
Libertarian,Kearny,2017-06-06,7
Republican,Kearny,2017-06-06,1348
Unaffiliated,Kearny,2017-06-06,472
Democratic,Kingman,2017-06-06,782
Libertarian,Kingman,2017-06-06,33
Republican,Kingman,2017-06-06,2794
Unaffiliated,Kingman,2017-06-06,1065
Democratic,Kiowa,2017-06-06,153
Libertarian,Kiowa,2017-06-06,7
Republican,Kiowa,2017-06-06,1066
Unaffiliated,Kiowa,2017-06-06,188
Democratic,Labette,2017-06-06,3097
Libertarian,Labette,2017-06-06,84
Republican,Labette,2017-06-06,5244
Unaffiliated,Labette,2017-06-06,4907
Democratic,Lane,2017-06-06,149
Libertarian,Lane,2017-06-06,8
Republican,Lane,2017-06-06,937
Unaffiliated,Lane,2017-06-06,215
Democratic,Leavenworth,2017-06-06,11368
Libertarian,Leavenworth,2017-06-06,401
Republican,Leavenworth,2017-06-06,17848
Unaffiliated,Leavenworth,2017-06-06,15606
Democratic,Lincoln,2017-06-06,247
Libertarian,Lincoln,2017-06-06,26
Republican,Lincoln,2017-06-06,1421
Unaffiliated,Lincoln,2017-06-06,409
Democratic,Linn,2017-06-06,1184
Libertarian,Linn,2017-06-06,60
Republican,Linn,2017-06-06,3832
Unaffiliated,Linn,2017-06-06,1802
Democratic,Logan,2017-06-06,206
Libertarian,Logan,2017-06-06,7
Republican,Logan,2017-06-06,1381
Unaffiliated,Logan,2017-06-06,288
Democratic,Lyon,2017-06-06,4758
Libertarian,Lyon,2017-06-06,175
Republican,Lyon,2017-06-06,7568
Unaffiliated,Lyon,2017-06-06,6863
Democratic,Marion,2017-06-06,1105
Libertarian,Marion,2017-06-06,40
Republican,Marion,2017-06-06,4796
Unaffiliated,Marion,2017-06-06,1882
Democratic,Marshall,2017-06-06,1457
Libertarian,Marshall,2017-06-06,31
Republican,Marshall,2017-06-06,3305
Unaffiliated,Marshall,2017-06-06,1650
Democratic,McPherson,2017-06-06,2686
Libertarian,McPherson,2017-06-06,140
Republican,McPherson,2017-06-06,10036
Unaffiliated,McPherson,2017-06-06,4024
Democratic,Meade,2017-06-06,356
Libertarian,Meade,2017-06-06,18
Republican,Meade,2017-06-06,2187
Unaffiliated,Meade,2017-06-06,644
Democratic,Miami,2017-06-06,4471
Libertarian,Miami,2017-06-06,217
Republican,Miami,2017-06-06,10734
Unaffiliated,Miami,2017-06-06,7118
Democratic,Mitchell,2017-06-06,621
Libertarian,Mitchell,2017-06-06,13
Republican,Mitchell,2017-06-06,2628
Unaffiliated,Mitchell,2017-06-06,876
Democratic,Montgomery,2017-06-06,4235
Libertarian,Montgomery,2017-06-06,170
Republican,Montgomery,2017-06-06,10080
Unaffiliated,Montgomery,2017-06-06,4556
Democratic,Morris,2017-06-06,680
Libertarian,Morris,2017-06-06,31
Republican,Morris,2017-06-06,2157
Unaffiliated,Morris,2017-06-06,924
Democratic,Morton,2017-06-06,260
Libertarian,Morton,2017-06-06,13
Republican,Morton,2017-06-06,1355
Unaffiliated,Morton,2017-06-06,336
Democratic,Nemaha,2017-06-06,1463
Libertarian,Nemaha,2017-06-06,40
Republican,Nemaha,2017-06-06,3858
Unaffiliated,Nemaha,2017-06-06,1829
Democratic,Neosho,2017-06-06,2320
Libertarian,Neosho,2017-06-06,113
Republican,Neosho,2017-06-06,5261
